Class,Financial Distress,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
0,1.7056,1.4474,24.014,53.252,1.0129,2.697,22.153,1.0548,2.371,51.369,23.341,71.669,20.125,46.748,1.1391,2.3113,26.627,5.1259,1.121,13.231,22.639,1.4132,5.6107,24.975,49.516,1129,13.697,4.5721,53.472,37.357,52.231,3.1577,51.569,92.985,6.8323,155.76,33.507,79.911,11.068,4.995,18.052,2.1666,34.745,2.5896,1.3303,47.387,45.096,1.1404,2197.9,1.0592,75.025,13.71,27.872,25.296,1792.8,14.801,14.824,72.038,-20.831,-20.566,98.757,6.7298,11.801,-1.823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,29,1.0974,17,48
0,1.8991,1.5814,2.175,50.185,1.0277,26.054,27.363,1.2173,21.165,43.661,30.278,74.423,17.735,49.815,1.1974,2.0361,25.353,6.6011,65.984,14.296,14.021,1.3808,6.4865,24.865,4.706,1225.2,13.878,3.7557,19.814,31.249,57.285,3.936,55.743,93.773,8.7856,176.81,29.225,6.273,64.208,21.565,15.843,2.0629,85.154,3.1443,1.3728,54.929,43.339,1.0116,2806.1,9.447,75.135,13.905,26.603,25.553,1974.9,40.838,11.697,51.512,-24.853,-24.184,17.185,-75.348,-23.637,-30.266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,29,1.7056,18,49
0,71.697,1.5394,14.443,53.838,78.147,17.773,26.265,1.2802,18.482,31.288,29.226,74.959,10.257,46.162,1.1663,1.3938,22.743,7.1063,66.181,22.173,13.591,1.0425,5.0913,2.392,48.694,938.53,14.021,2.9754,15.356,51.444,62.338,2.6245,79.769,90.445,9.3405,258.29,19.268,11.144,84.688,-12.278,15.349,1.6929,-23.397,3.1974,94.097,56.897,26.827,1.1726,2999.6,1.0549,7.608,13.774,24.285,18.693,1764.3,-13.248,83.665,11.762,-64.325,-82.312,16.947,54.619,-25.748,-39.328,-16.532,57.368,23.905,11.9,9979.2,51.714,10.8,-17.109,2,28,84.66,73.2,63.88,16,12,1.2,29,1.8991,19,50
0,87.702,1.3472,15.993,54.068,78.052,20.968,18.114,1.1959,20.491,34.819,1.831,70.285,7.5533,45.932,1.1771,1.7758,26.864,4.4325,50.733,35.565,97.245,1.1105,4.9958,26.972,52.171,626.24,14.208,4.3089,20.515,18.969,52.478,3.3012,67.235,96.492,6.0696,202.72,22.755,41.298,64.999,20.369,15.624,1.6993,3.345,2.94,1.0237,39.436,2.958,1.1824,1798.5,1.1358,73.028,13.96,28.462,21.052,2033.9,14.328,12.859,22.669,0,0,14.096,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,29,71.697,20,51
0,1.0362,1.403,15.998,50.487,73.848,21.955,19.792,1.1801,21.663,3.231,21.962,68.905,5.1739,49.513,1.0197,1.6113,2.973,5.8722,24.281,57.462,49.439,1.0717,4.2937,28.434,49.114,638.85,14.227,3.7313,19.874,1.373,57.957,12.619,78.482,9.728,8.2054,223.42,23.217,2.773,3.288,-35.066,17.199,1.4915,20.142,2.8789,93.015,39.972,31.687,1.0242,1977.3,99.193,71.566,13.924,31.744,20.998,1747.2,99.707,89.999,12.271,-17.357,-23.503,13.093,3.0621,3.9554,-53.449,-9.302,11.207,20.132,12.3,13568,14.529,21.5,33.768,2,22,100,100,100,17.125,14.5,-7,29,87.702,21,52
0,2.3528,1.4921,15.535,49.646,56.059,14.585,23.591,98.405,27.713,30.852,24.421,71.532,3.3945,50.354,98.596,1.7509,26.017,2.5667,56.391,76.644,11.763,78.369,3.6421,3.791,47.941,659.13,14.288,2.3763,62.453,17.056,47.176,7.1239,84.155,96.565,4.1338,205.61,21.718,33.872,10.059,-19.348,15.392,1.1133,31.754,3.2715,1.1993,46.851,31.292,99.001,2136.4,95.208,6.209,13.709,28.838,21.252,1491,15.629,13.561,-49.183,0,0,11.476,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059,3.8523,30.5,-10.665,0,28,91.5,130.5,132.4,20,14.5,-16,29,1.0362,22,53
0,3.1405,1.8326,27.053,45.583,66.888,35.605,36.937,1.1212,40.445,49.714,37.078,81.299,7.7553,54.417,83.766,2.134,5.323,1.9072,34.995,68.637,78.885,82.275,7.0906,42.461,44.362,1716.7,14.69,1.8109,49.561,12.209,49.739,7.9067,7.436,97.322,3.3146,168.7,33.276,22.436,52.318,78.455,94.334,1.2292,1.6044,5.7686,2.8678,67.877,59.349,83.813,3453.1,81.522,57.539,14.288,54.832,28.402,3015.8,44.513,2.018,-83.362,0,0,13.318,-32.511,-71.099,-30.659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,29,2.3528,23,54
0,3.5052,1.776,23.803,49.216,62.292,31.815,37.373,1.2098,38.211,4.687,37.608,85.536,6.3507,50.784,96.911,1.5456,51.074,1.8157,10.656,80.424,22.125,72.826,8.4331,39.821,48.163,1987.6,14.965,1.6668,31.594,10.528,58.268,9.7968,93.539,97.861,3.0172,232.92,27.828,20.731,17.106,22.552,73.866,1.2266,15.783,6.8752,3.2224,73.592,48.364,96.955,4240.7,94.838,60.179,14.492,52.172,24.806,3810.5,73.143,20.646,30.423,0,0,12.504,3.2148,1.5719,7.1562,-45.408,-20.861,22.334,10.6,32801,-58.122,15.6,22.571,2,30,92.9,203.2,204.5,22,22,6.4,29,3.1405,24,55
0,4.205,1.634,20.177,54.994,57.251,28.026,34.317,1.3288,35.244,44.833,34.254,88.443,5.2406,45.006,1.2219,1.0984,48.953,2.9249,50.808,93.411,93.871,64.732,9.883,39.657,54.126,2064.8,15.168,1.6683,22.544,86.793,7.192,7.9359,1.2562,98.422,4.8471,327.75,22.814,19.285,88.746,12.627,57.929,1.2721,38.804,7.7692,3.4831,7.625,36.691,1.2224,4605.5,1.2026,60.343,14.611,49.852,22.704,4632.9,19.033,11.811,-38.961,0,0,1.296,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,29,3.5052,25,56
0,1.0193,1.2568,10.718,75.132,95.804,20.991,18.154,58.541,11.188,431,13.119,88.858,2.8969,24.868,3.0212,2.5385,21.911,1.8066,25.749,75.634,36.418,1.0782,9.1314,28.641,70.704,1003.5,11.325,5.2772,-13.935,44.283,41.391,56645,43.203,94.106,2.5317,141.81,12.062,17.807,26.877,11.802,10.492,3.8525,90.161,2.3703,1.0216,73.003,14.266,3.0373,2328.3,2.8431,71.357,11.282,23.134,27.439,405.01,4.506,37.841,12.254,30.655,31.997,22.727,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4,36,85.437,27.07,26.102,16,16,0.2,29,1.2283,8,20
0,21.672,1.2657,12.555,75.959,1.0323,22.334,18.547,54.204,12.162,52.225,99.684,88.341,3.552,24.041,3.1596,2.9587,21.635,2.0127,19.404,60.908,27.802,1.1685,9.7576,29.754,69.794,1283.8,11.413,5.566,92.173,61.649,37.832,61.56,36.648,91.884,2.8652,121.67,14.212,25.644,18.797,17.683,10.579,4.2939,27.936,2.2724,1.1868,77.147,16.529,3.1914,2458.3,2.9032,70.246,11.445,22.643,30.715,489.1,12.256,36.029,10.131,51.273,49.669,22.729,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,1.896,15.6,24.579,0,36,107.09,31.31,30.194,17,16,0.4,29,1.0193,9,21
0,44.407,1.1768,12.036,81.859,92.602,21.116,13.485,56.376,12.998,66.347,30.032,89.767,3.6262,18.141,4.5123,2.2801,22.803,1.6969,1.594,62.884,20.896,1.0316,10.02,28.531,76.282,868.59,11.758,6.8669,41.147,55.773,43.005,8.2707,46.441,93.187,2.3743,157.89,13.408,30.744,17.213,26.615,9.242,5.1045,35.311,1.9629,1.3023,74.335,14.704,4.5647,1309.2,4.2049,71.469,11.681,23.764,2.642,591.41,15.006,39.001,23.303,-53.471,-57.743,22.263,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747,11.946,15.2,20.7,0,35,120.87,36.07,35.273,17,15,-0.2,29,21.672,10,22
0,1.8066,1.1119,16.254,83.564,93.532,24.916,90.019,49.602,17.378,98.893,42.698,89.475,5.461,16.436,5.0842,2.6274,26.639,1.4779,35.696,48.781,44.357,1.0453,11.787,30.105,80.474,1690.5,12.123,10.39,44.117,30.904,39.917,5.3179,42.677,96.302,2.1145,137.02,18.166,18.803,38.164,45.566,79.355,5.6907,94.621,2.0712,2.0483,54.769,19.451,5.8771,1709.4,4.8962,69.895,12.056,28.252,28.158,844.01,32.116,44.235,23.744,93.979,10.048,20.838,5.1442,9.9099,2.0408,-14.903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4,33,54.806,39.8,38.377,17.167,16,5.6,29,44.407,11,23
0,2.5598,1.3061,14.868,73.496,8.996,23.977,21.453,73.392,16.527,56.096,15.097,91.527,4.8407,26.504,2.773,1.7997,26.653,1.8758,77.242,5.506,11.023,98.287,13.105,32.271,70.075,1779.1,12.263,4.1934,15.057,34.211,51.429,30.939,57.169,95.345,2.7695,200.03,16.244,12.908,85.863,10.662,68.645,3.3942,52.438,3.8611,2.1659,80.941,20.229,2.9167,3171.5,2.6439,67.729,12.158,2.808,29.031,957.47,25.549,32.482,-47.234,0,0,22.299,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4,31,59.806,44.53,42.822,15.5,14,2.1,29,1.8066,12,24
0,1.7745,1.2698,11.811,77.149,74.147,21.729,20.072,745,1.593,51.689,14.904,94.456,3.3035,22.851,3.3761,1.491,29.306,1.425,52.608,8.871,70.725,78.499,15.456,34.125,74.384,2028.6,12.625,3.694,43.532,27.648,55.416,51.901,74.739,96.416,2.1632,241.45,12.505,12.099,70.951,18.302,47.973,3.2448,14.027,4.7633,2.4621,87.839,1.531,3.4471,3924.7,3.2552,65.875,12.326,30.634,25.302,1144.2,65.537,34.277,30.951,0,0,16.947,6.7298,11.801,-1.823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,29,2.5598,13,25
0,2.0247,1.5728,15.511,64.322,83.408,28.297,34.598,97.918,18.597,43.477,21.054,95.004,3.5283,35.678,1.8029,1.4513,33.925,1.4614,11.449,96.151,18.954,87.795,17.403,39.821,60.406,1307.3,12.606,2.4108,-18.556,39.167,59.148,20.719,70.914,93.911,2.4284,248.06,16.327,10.978,13.727,10.403,47.929,2.3378,28.889,7.4439,3.2364,96.975,24.115,1.8049,3007,1.6931,60.179,12.425,35.197,33.214,1289.4,12.621,34.347,-19.473,0,0,14.529,-75.348,-23.637,-30.266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,29,1.7745,14,26
0,2.3469,1.4031,12.506,70.205,77.716,21.949,27.009,96.245,16.092,41.973,18.521,94.013,3.6525,29.795,2.3562,1.2822,28.242,1.9668,35.226,77.323,52.573,82.665,19.734,3.426,67.004,1367.1,12.866,2.8774,29.705,32.009,64.488,6.8095,82.979,95.441,2.9918,280.78,13.302,10.743,45.326,20.853,39.381,2.6083,45.722,7.5659,3.1756,9.065,17.813,2.3587,3257.2,2.2488,6.574,12.614,28.923,26.626,1558.3,2.235,25.976,65.734,0,0,21.927,54.619,-25.748,-39.328,-16.532,57.368,23.905,11.9,9979.2,51.714,10.8,-17.109,2,28,84.66,73.2,63.88,16,12,1.2,29,2.0247,15,27
0,2.7657,1.3413,12.125,71.889,81.608,21.571,2.381,91.879,14.858,43.133,18.431,93.583,3.5627,28.111,2.5573,1.384,26.433,2.3916,47.361,74.193,67.879,87.204,13.326,32.014,69.773,1543.9,13.019,3.4275,16.476,21.165,64.106,5.8986,78.554,97.056,3.5177,260.12,12.957,7.529,58.035,2.231,6.124,2.9031,12.931,4.5903,1.9799,847,16.866,2.5646,3579.4,2.4821,67.986,12.815,27.021,26.126,1794.4,60.728,23.199,81.129,-40.333,-49.422,22.045,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,29,2.3469,16,28
0,3.6956,1.2474,11.585,74.143,83.043,20.786,18.142,93.908,13.951,44.805,17.886,91.476,3.1521,25.857,2.8675,1.4224,2.503,3.2896,10.206,79.406,13.917,90.781,9.9954,31.537,73.334,1791.4,13.213,4.5774,21.437,80.931,68.866,6.8156,82.928,98.908,4.8049,253.1,12.665,313,1.229,23.572,83.081,3.2117,1.603,3.1122,1.3944,70.164,15.625,2.8817,3998.2,2.8362,68.463,13.027,25.653,26.189,2457.1,74.202,17.283,64.748,0,0,18.799,3.0621,3.9554,-53.449,-9.302,11.207,20.132,12.3,13568,14.529,21.5,33.768,2,22,100,100,100,17.125,14.5,-7,29,2.7657,17,29
0,1.6697,1.001,11.469,79.613,59.938,17.496,79.348,69.849,19.135,56.259,15.288,79.249,2.4579,20.387,3.9052,30.867,29.191,3.3284,12.758,11.876,16.114,75.633,2.9598,42.686,79.169,2772.5,13.66,755.39,56.332,44.407,55.299,11.654,92.259,99.442,5.8073,11.663,14.473,21.782,21.285,12.836,20.251,2.9401,54.768,1.1967,56.637,38.921,14.406,3.9244,4928.1,3.8834,57.314,13.148,29.721,25.585,2897.8,21.497,10.321,2.8105,-69.134,-11.534,75.472,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059,3.8523,30.5,-10.665,0,28,91.5,130.5,132.4,20,14.5,-16,29,3.6956,18,30
0,1.2641,1.073,10.855,79.314,78.397,2.503,52.574,71.148,13.846,52.473,1.247,773,2.133,20.686,3.8342,15.756,31.927,3.4196,33.737,14.968,46.829,1.0142,3.4894,37.537,72.043,1453.3,13.762,14.912,10.777,72.713,51.257,35.207,65.381,90.832,5.4746,22.848,14.042,3.515,43.033,44.893,22.467,3.7899,48.407,92.073,48.314,25.415,13.686,3.8472,2769.7,3.4827,62.463,13.519,32.472,29.428,3734.5,23.632,1.432,22.901,-16.963,-21.637,1.958,-32.511,-71.099,-30.659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,29,1.6697,19,31
0,-15.687,1.0733,10.561,81.179,72.068,25.738,57.051,87.425,14.655,56.116,10.064,83.497,2.0408,18.821,4.3133,15.773,35.714,4.2653,10.392,175,13.359,86.312,4.4109,39.111,77.792,1326.7,14.104,12.632,40.726,33.871,6.801,26.619,94.369,95.828,7.005,22.823,12.649,17.997,1.442,29.365,16.339,3.8292,36.924,1.1519,64.641,30.313,1.301,4.3224,2364.1,4.1334,60.889,13.776,36.726,28.187,3924.1,15.585,10.288,23.402,-60.239,-83.587,2.082,3.2148,1.5719,7.1562,-45.408,-20.861,22.334,10.6,32801,-58.122,15.6,22.571,2,30,92.9,203.2,204.5,22,22,6.4,29,1.2641,20,32
1,-27.519,94.521,-26.955,93.786,5.596,12.695,-50.331,83.517,-48.168,-43.378,-10.336,86.821,7.993,6.214,15.093,79.374,22.685,4.9529,11.614,28.381,12.644,64.455,1177.5,29.116,91.854,-409.11,14.293,-11.118,20.826,1.932,76.714,6.8641,1.3709,9.794,6.9873,453.55,-31.047,3.109,20.754,-61.798,47.523,9.1955,-13.084,130.76,-56.719,-80.995,-28.741,1.51E+06,943.13,14.782,70.884,13.712,24.446,16.293,3537.2,-1,80.088,-99.649,-40.767,-7.285,0,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,29,-15.687,21,33
0,1.182,1.0544,16.619,79.131,84.804,22.968,41.102,49.012,19.597,79.632,86.835,79.628,3.1738,20.869,3.7917,2.7131,27.084,1.5308,1.131,85.337,14.977,1.065,14.498,31.258,75.518,1500.1,12.128,20.633,24.659,3.613,37.013,31.008,43.645,95.434,2.2269,132.69,2.087,17.313,13.337,20.018,58.492,4.0636,39.093,3.5679,2.8412,19.695,21.001,3.7917,1883.9,3.6186,68.742,11.964,2.779,26.508,465.67,19.172,38.082,57.188,-23.237,-27.401,17.691,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4,36,85.437,27.07,26.102,16,16,0.2,29,78.385,12,39
0,1.3978,1.0277,26.205,78.205,90.914,27.443,20.727,55.799,28.824,1.2023,11.289,7.691,4.7042,21.795,3.5882,2.8478,30.186,1.936,15.099,64.168,20.176,1.1821,12.432,33.462,74.837,2743.8,12.277,43.862,15.993,33.679,41.758,9.3933,45.932,95.694,2.9096,126.41,34.072,15.453,16.608,2.435,73.129,4.1713,82.902,2.9803,3.5834,95.101,33.508,3.5882,2282,3.4337,66.538,12.181,31.249,30.422,555.97,29.304,31.246,4.502,30.138,3.315,15.795,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,1.896,15.6,24.579,0,36,107.09,31.31,30.194,17,16,0.4,29,1.182,13,40
0,23.315,99.153,19.845,82.798,77.293,18.152,-67.694,66.571,25.675,1.1536,96.267,79.219,4.0614,17.202,4.8132,1.8831,23.485,2.383,13.176,57.825,16.491,97.569,9.4591,27.096,79.896,2881.6,12.604,-114.18,38.676,29.016,53.188,8.7823,68.813,96.496,3.2687,191.17,25.051,16.867,17.047,179,81.713,4.4932,50.206,2.1052,2.4286,-39.352,23.968,4.8132,2497.8,4.6445,72.904,12.346,24.611,20.943,657.35,24.488,23.646,54.953,-36.115,-46.724,11.996,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747,11.946,15.2,20.7,0,35,120.87,36.07,35.273,17,15,-0.2,29,1.3978,14,41
0,2.1606,93.114,2.418,80.672,76.395,17.443,-5.343,64.405,31.651,1.251,33.801,72.248,2.7756,19.328,4.1739,2.5909,22.832,2.7918,12.422,8.226,1.601,1.0574,6.5182,26.655,77.591,1667.8,12.552,-14.298,-49.932,3.081,49.972,8.5441,65.413,96.181,3.8064,138.95,33.467,15.941,1.626,-60.972,1.172,3.9526,15.757,1.6491,2.0631,-27.644,29.973,4.1739,1333.1,4.0145,73.345,12.283,24.648,20.363,670.95,73.031,2.007,3.627,-37.518,-4.911,10.708,5.1442,9.9099,2.0408,-14.903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4,33,54.806,39.8,38.377,17.167,16,5.6,29,23.315,15,42
0,2.5068,1.2916,21.919,62.009,66.046,13.788,17.122,77.534,33.187,57.695,25.174,75.841,2.396,37.991,1.6322,2.5154,20.876,1.9092,1.598,87.131,27.214,87.085,7.0914,25.955,58.719,1881.2,12.771,3.8573,2.443,32.903,45.527,11.363,68.932,94.694,2.5785,143.12,28.901,86.607,24.195,75.734,93.135,1.7385,12.795,4.0791,2.3534,4.507,35.347,1.6322,3260.6,1.5456,74.045,12.356,22.613,17.142,735.47,60.127,25.614,-11.223,63.827,9.664,80.034,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4,31,59.806,44.53,42.822,15.5,14,2.1,29,2.1606,16,43
0,3.5065,1.2411,19.096,70.166,59.789,14.282,16.347,72.732,31.938,64.006,20.735,84.137,2.3992,29.834,2.3519,2.1608,23.888,1.5157,152,99.567,22.422,71.061,8.4516,30.449,67.789,2308.6,13.114,3.6574,4.086,23.764,49.304,4.0355,82.465,96.613,2.1793,166.61,22.696,79.653,25.422,27.515,70.743,2.004,22.718,4.2173,2.6993,54.793,27.215,2.3519,3606.8,2.2722,69.551,12.599,25.348,18.205,968.48,102,27.435,69.936,-28.862,-48.273,84.808,6.7298,11.801,-1.823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,29,2.5068,17,44
0,3.697,1.2441,2.163,68.275,5.813,28.265,16.098,76.955,37.211,68.181,24.149,82.038,4.5236,31.725,2.1521,1.7584,48.624,1.313,34.889,10.749,52.909,70.857,9.0908,31.428,65.941,3140.8,13.297,3.6111,20.105,23.342,50.744,6.3108,87.295,96.581,1.9148,204.73,26.366,73.576,60.018,16.773,63.944,1.8323,36.048,4.9614,3.3827,50.741,31.681,2.1614,4606.5,2.0785,68.572,12.754,50.116,18.269,1153.5,15.272,30.359,85.612,-18.175,-31.266,59.674,-75.348,-23.637,-30.266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,29,3.5065,18,45
0,6.1635,1.2575,20.649,65.215,6.985,28.413,16.038,88.249,29.562,59.363,26.808,78.315,4.5597,34.785,1.8748,2.5387,40.677,2.1691,20.456,8.921,32.846,89.191,7.1284,32.823,62.277,2847.6,13.245,4.3553,-50.233,2.938,54.959,8.7518,78.682,95.495,3.229,141.81,26.367,84.463,29.285,14.126,97.988,2.1981,-93.328,3.5499,2.1073,46.106,31.663,1.8819,4797,1.7904,67.177,12.886,42.078,22.927,1294.9,-48.948,21.632,45.543,-77.642,-11.116,69.882,54.619,-25.748,-39.328,-16.532,57.368,23.905,11.9,9979.2,51.714,10.8,-17.109,2,28,84.66,73.2,63.88,16,12,1.2,29,3.697,19,46
0,2.922,1.5572,28.223,55.895,75.958,20.385,29.579,88.551,37.156,6.399,37.426,82.666,4.833,44.105,1.2673,2.1572,26.837,1.3981,34.591,55.528,65.159,91.886,8.0931,37.789,53.086,4648,13.423,2.5679,19.419,28.083,47.009,9.1871,61.888,94.976,2.2474,166.89,34.141,63.673,45.539,29.862,93.855,1.7222,63.222,4.6993,3.1971,67.065,50.493,1.2694,7263.5,1.2036,62.211,13.148,28.283,28.704,1681.6,24.018,33.799,14.382,-99.509,-13.101,97.472,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,29,6.1635,20,47
0,4.0583,1.4854,20.935,59.877,72.448,21.634,2.804,8.582,28.896,52.176,29.149,8.581,4.343,40.123,1.4924,1.6688,29.861,1.1865,27.672,68.757,47.901,84.429,8.0337,4.271,5.777,2098.5,13.843,2.5838,52.172,21.074,49.578,5.479,68.432,9.648,2.0711,215.72,24.397,52.523,38.196,45.139,90.179,1.8057,12.874,4.4492,2.3214,69.885,34.963,1.4937,4022,1.4398,5.729,13.52,30.947,30.943,2440.6,60.478,3.498,46.213,26.268,36.258,13.232,3.0621,3.9554,-53.449,-9.302,11.207,20.132,12.3,13568,14.529,21.5,33.768,2,22,100,100,100,17.125,14.5,-7,29,2.922,21,48
0,3.1476,1.4606,21.295,63.226,70.484,26.392,28.291,82.847,30.213,57.907,28.932,89.714,3.6463,36.774,1.7193,6.6693,37.444,1.2062,38.082,10.269,61.999,78.565,11.785,47.901,61.423,2987.1,14.179,2.4914,39.932,18.031,50.887,10.871,72.197,97.148,2.3153,53.979,23.736,49.031,54.029,36.138,59.807,1.9167,4.234,6.1488,3.5606,76.933,33.681,1.7203,5158.3,1.6703,52.099,13.829,3.867,33.762,3333.6,17.471,30.443,-71.974,-99.104,-14.061,14.975,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059,3.8523,30.5,-10.665,0,28,91.5,130.5,132.4,20,14.5,-16,29,4.0583,22,49
0,4.1567,1.5834,27.115,60.763,73.892,35.432,34.554,94.869,36.696,69.105,29.076,93.778,4.3725,39.237,1.5486,14.69,47.952,1.1261,34.413,10.967,58.107,78.794,19.233,53.273,59.224,2935.3,14.613,2.1385,54.351,15.385,56.185,11.725,76.037,97.468,2.41,24.507,28.914,39.209,46.572,61.815,38.419,1.8832,96.537,10.213,7.0578,88.063,44.624,1.549,4247.6,1.5094,46.727,14.31,48.704,39.364,5484.4,32.555,30.661,-84.778,-15.415,-20.861,1.667,-32.511,-71.099,-30.659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,29,3.1476,23,50
0,4.2675,1.554,2.175,62.531,69.676,28.578,33.788,98.591,31.215,58.048,29.628,94.781,3.1724,37.469,1.6689,1.1813,41.015,1.2121,11.529,12.929,18.903,73.513,20.693,49.686,60.993,3051.4,14.872,2.0622,29.596,1.538,60.134,7.8402,86.304,9.754,2.409,304.74,22.947,41.047,16.547,22.203,33.671,1.8596,39.527,11.128,6.4595,90.176,34.782,1.6694,5256.7,1.6278,50.314,14.511,41.664,34.619,6485.2,1.938,28.923,13.581,-30.173,-43.305,16.627,3.2148,1.5719,7.1562,-45.408,-20.861,22.334,10.6,32801,-58.122,15.6,22.571,2,30,92.9,203.2,204.5,22,22,6.4,29,4.1567,24,51
0,1.7554,1.3197,19.487,6.947,63.817,19.885,21.784,1.1936,30.536,6.383,24.273,89.927,2.0204,3.053,2.2754,1.1421,31.159,1.6481,66.467,15.422,97.542,70.966,7.3312,49.781,68.143,3426.1,15.098,2.9295,25.315,13.272,68.386,15.825,1.0716,9.809,3.2818,315.2,2.167,43.472,10.415,14.778,87.049,2.0903,1.228,3.5073,2.2387,71.354,28.051,2.2766,5367.5,2.232,50.219,14.648,31.793,31.769,7165.3,57.849,19.446,2.2397,-17.929,-28.095,1.037,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,29,4.2675,25,52
0,1.895,1.0908,12.243,75.936,80.876,20.602,65.439,42.104,15.138,50.877,40.826,78.627,3.8631,24.064,3.1557,2.8601,25.474,1.2075,99.366,65.942,13.785,1.0286,4.747,33.708,72.083,674,10.916,12.359,17.323,38.538,3.035,8.0799,37.527,94.925,1.8215,125.87,15.571,16.015,12.286,69.499,17.037,3.3609,-4.708,1.4124,7.186,27.194,16.123,3.1557,1324.8,2.9955,66.292,10.704,28.201,27.261,198.77,-24.108,444,26.109,-17.801,-22.011,20.425,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4,36,85.437,27.07,26.102,16,16,0.2,29,22.476,2,17
0,2.155,98.501,13.259,73.268,87.679,1.949,-10.406,46.047,15.122,496,2.598,68.392,3.453,26.732,2.7409,3.2129,22.229,1.8635,33.918,64.375,48.851,1.282,2.9309,28.976,69.432,967.1,11.197,-84.26,32.492,3.836,31.971,12.688,36.464,94.764,2.6237,112.05,19.387,1.435,38.685,43.637,29.915,3.28,43.487,89.358,44.322,-38.927,18.096,2.7409,1949.8,2.5974,71.024,11.066,24.531,25.406,279.27,1.786,33.418,1.3264,-23.581,-26.895,18.587,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,1.896,15.6,24.579,0,36,107.09,31.31,30.194,17,16,0.4,29,1.895,3,18
